TOWNSN,LAT,LON,Point,TOWNID,name,TOWNID8,name_eng
-1,21.801476,119.26419,POINT (119.26419067382812 21.801475524902344),7654321,海上,0,haishang
-1,21.80162,119.29422,POINT (119.29421997070312 21.801620483398438),7654321,海上,0,haishang
-1,21.80175,119.32425,POINT (119.32424926757812 21.80175018310547),7654321,海上,0,haishang
-1,21.80191,119.35428,POINT (119.35427856445312 21.801910400390625),7654321,海上,0,haishang
-1,21.802032,119.38431,POINT (119.38430786132812 21.802032470703125),7654321,海上,0,haishang
-1,21.802155,119.41437,POINT (119.41436767578125 21.802154541015625),7654321,海上,0,haishang
-1,21.802269,119.4444,POINT (119.44439697265625 21.802268981933594),7654321,海上,0,haishang
-1,21.802399,119.47443,POINT (119.47442626953125 21.802398681640625),7654321,海上,0,haishang
-1,21.80249,119.504456,POINT (119.50445556640625 21.802490234375),7654321,海上,0,haishang
-1,21.80259,119.534485,POINT (119.53448486328125 21.802589416503906),7654321,海上,0,haishang
-1,21.802689,119.564514,POINT (119.56451416015625 21.802688598632812),7654321,海上,0,haishang
-1,21.802788,119.59454,POINT (119.59454345703125 21.80278778076172),7654321,海上,0,haishang
-1,21.802856,119.62457,POINT (119.62457275390625 21.8028564453125),7654321,海上,0,haishang
-1,21.802925,119.6546,POINT (119.65460205078125 21.80292510986328),7654321,海上,0,haishang
-1,21.803009,119.68466,POINT (119.68466186523438 21.803009033203125),7654321,海上,0,haishang
-1,21.803062,119.71469,POINT (119.71469116210938 21.803062438964844),7654321,海上,0,haishang
-1,21.803123,119.74472,POINT (119.74472045898438 21.803123474121094),7654321,海上,0,haishang
-1,21.803177,119.77475,POINT (119.77474975585938 21.803176879882812),7654321,海上,0,haishang
-1,21.803223,119.80478,POINT (119.80477905273438 21.80322265625),7654321,海上,0,haishang
-1,21.80326,119.83484,POINT (119.8348388671875 21.803260803222656),7654321,海上,0,haishang
-1,21.803268,119.86487,POINT (119.8648681640625 21.803268432617188),7654321,海上,0,haishang
-1,21.803299,119.8949,POINT (119.8948974609375 21.803298950195312),7654321,海上,0,haishang
-1,21.803314,119.92493,POINT (119.9249267578125 21.803314208984375),7654321,海上,0,haishang
-1,21.803314,119.954956,POINT (119.9549560546875 21.803314208984375),7654321,海上,0,haishang
-1,21.803345,119.984985,POINT (119.9849853515625 21.8033447265625),7654321,海上,0,haishang
-1,21.803345,120.015015,POINT (120.0150146484375 21.8033447265625),7654321,海上,0,haishang
-1,21.803314,120.045044,POINT (120.0450439453125 21.803314208984375),7654321,海上,0,haishang
-1,21.803314,120.0751,POINT (120.07510375976562 21.803314208984375),7654321,海上,0,haishang
-1,21.803299,120.10513,POINT (120.10513305664062 21.803298950195312),7654321,海上,0,haishang
-1,21.803268,120.13516,POINT (120.13516235351562 21.803268432617188),7654321,海上,0,haishang
-1,21.80326,120.16519,POINT (120.16519165039062 21.803260803222656),7654321,海上,0,haishang
-1,21.803223,120.19522,POINT (120.19522094726562 21.80322265625),7654321,海上,0,haishang
-1,21.803177,120.22528,POINT (120.22528076171875 21.803176879882812),7654321,海上,0,haishang
-1,21.803123,120.25531,POINT (120.25531005859375 21.803123474121094),7654321,海上,0,haishang
-1,21.803062,120.28534,POINT (120.28533935546875 21.803062438964844),7654321,海上,0,haishang
-1,21.803009,120.31537,POINT (120.31536865234375 21.803009033203125),7654321,海上,0,haishang
-1,21.802925,120.3454,POINT (120.34539794921875 21.80292510986328),7654321,海上,0,haishang
-1,21.802856,120.37543,POINT (120.37542724609375 21.8028564453125),7654321,海上,0,haishang
-1,21.802788,120.40546,POINT (120.40545654296875 21.80278778076172),7654321,海上,0,haishang
-1,21.802689,120.435486,POINT (120.43548583984375 21.802688598632812),7654321,海上,0,haishang
-1,21.80259,120.465546,POINT (120.46554565429688 21.802589416503906),7654321,海上,0,haishang
-1,21.80249,120.495575,POINT (120.49557495117188 21.802490234375),7654321,海上,0,haishang
-1,21.802399,120.525604,POINT (120.52560424804688 21.802398681640625),7654321,海上,0,haishang
-1,21.802269,120.55563,POINT (120.55563354492188 21.802268981933594),7654321,海上,0,haishang
-1,21.802155,120.58566,POINT (120.58566284179688 21.802154541015625),7654321,海上,0,haishang
-1,21.802032,120.61572,POINT (120.61572265625 21.802032470703125),7654321,海上,0,haishang
-1,21.80191,120.64575,POINT (120.645751953125 21.801910400390625),7654321,海上,0,haishang
-1,21.80175,120.67578,POINT (120.67578125 21.80175018310547),7654321,海上,0,haishang
-1,21.80162,120.70581,POINT (120.705810546875 21.801620483398438),7654321,海上,0,haishang
-1,21.801476,120.73584,POINT (120.73583984375 21.801475524902344),7654321,海上,0,haishang
-1,21.801323,120.76587,POINT (120.765869140625 21.80132293701172),7654321,海上,0,haishang
-1,21.801155,120.7959,POINT (120.7958984375 21.80115509033203),7654321,海上,0,haishang
-1,21.80098,120.82593,POINT (120.825927734375 21.800979614257812),7654321,海上,0,haishang
-1,21.80082,120.85596,POINT (120.85595703125 21.800819396972656),7654321,海上,0,haishang
-1,21.800621,120.88599,POINT (120.885986328125 21.800621032714844),7654321,海上,0,haishang
-1,21.800446,120.916016,POINT (120.916015625 21.800445556640625),7654321,海上,0,haishang
-1,21.80024,120.946075,POINT (120.94607543945312 21.80023956298828),7654321,海上,0,haishang
-1,21.800049,120.976105,POINT (120.97610473632812 21.800048828125),7654321,海上,0,haishang
-1,21.799835,121.006134,POINT (121.00613403320312 21.799835205078125),7654321,海上,0,haishang
-1,21.799622,121.03616,POINT (121.03616333007812 21.79962158203125),7654321,海上,0,haishang
-1,21.799423,121.06619,POINT (121.06619262695312 21.799423217773438),7654321,海上,0,haishang
-1,21.799171,121.09622,POINT (121.09622192382812 21.799171447753906),7654321,海上,0,haishang
-1,21.79895,121.12625,POINT (121.12625122070312 21.7989501953125),7654321,海上,0,haishang
-1,21.798714,121.15628,POINT (121.15628051757812 21.79871368408203),7654321,海上,0,haishang
-1,21.798477,121.18634,POINT (121.18634033203125 21.798477172851562),7654321,海上,0,haishang
-1,21.798225,121.21637,POINT (121.21636962890625 21.79822540283203),7654321,海上,0,haishang
-1,21.797958,121.2464,POINT (121.24639892578125 21.797958374023438),7654321,海上,0,haishang
-1,21.797707,121.27643,POINT (121.27642822265625 21.797706604003906),7654321,海上,0,haishang
-1,21.79744,121.30646,POINT (121.30645751953125 21.797439575195312),7654321,海上,0,haishang
-1,21.797142,121.33649,POINT (121.33648681640625 21.797142028808594),7654321,海上,0,haishang
-1,21.796875,121.366516,POINT (121.36651611328125 21.796875),7654321,海上,0,haishang
-1,21.7966,121.396545,POINT (121.39654541015625 21.796600341796875),7654321,海上,0,haishang
-1,21.796303,121.426575,POINT (121.42657470703125 21.796302795410156),7654321,海上,0,haishang
-1,21.795998,121.456604,POINT (121.45660400390625 21.795997619628906),7654321,海上,0,haishang
-1,21.795685,121.48663,POINT (121.48663330078125 21.795684814453125),7654321,海上,0,haishang
-1,21.79538,121.51666,POINT (121.51666259765625 21.795379638671875),7654321,海上,0,haishang
-1,21.79506,121.54669,POINT (121.54669189453125 21.795059204101562),7654321,海上,0,haishang
-1,21.794731,121.57672,POINT (121.57672119140625 21.79473114013672),7654321,海上,0,haishang
-1,21.79441,121.60675,POINT (121.60675048828125 21.794410705566406),7654321,海上,0,haishang
-1,21.794052,121.63678,POINT (121.63677978515625 21.794052124023438),7654321,海上,0,haishang
-1,21.793724,121.66681,POINT (121.66680908203125 21.793724060058594),7654321,海上,0,haishang
-1,21.793365,121.69684,POINT (121.69683837890625 21.793365478515625),7654321,海上,0,haishang
-1,21.793007,121.72687,POINT (121.72686767578125 21.793006896972656),7654321,海上,0,haishang
-1,21.792648,121.7569,POINT (121.75689697265625 21.792648315429688),7654321,海上,0,haishang
-1,21.792282,121.78693,POINT (121.78692626953125 21.792282104492188),7654321,海上,0,haishang
-1,21.791908,121.816956,POINT (121.81695556640625 21.791908264160156),7654321,海上,0,haishang
-1,21.79152,121.846985,POINT (121.84698486328125 21.791519165039062),7654321,海上,0,haishang
-1,21.79113,121.877014,POINT (121.87701416015625 21.79113006591797),7654321,海上,0,haishang
-1,21.790741,121.90704,POINT (121.90704345703125 21.790740966796875),7654321,海上,0,haishang
-1,21.790337,121.93707,POINT (121.93707275390625 21.79033660888672),7654321,海上,0,haishang
-1,21.789932,121.9671,POINT (121.96710205078125 21.789932250976562),7654321,海上,0,haishang
-1,21.789528,121.99713,POINT (121.99713134765625 21.789527893066406),7654321,海上,0,haishang
-1,21.829361,119.26404,POINT (119.2640380859375 21.829360961914062),7654321,海上,0,haishang
-1,21.829498,119.29407,POINT (119.2940673828125 21.829498291015625),7654321,海上,0,haishang
-1,21.82965,119.3241,POINT (119.3240966796875 21.82965087890625),7654321,海上,0,haishang
-1,21.829788,119.354126,POINT (119.3541259765625 21.829788208007812),7654321,海上,0,haishang
-1,21.829918,119.384186,POINT (119.38418579101562 21.829917907714844),7654321,海上,0,haishang
-1,21.830048,119.414215,POINT (119.41421508789062 21.830047607421875),7654321,海上,0,haishang
-1,21.830147,119.444275,POINT (119.44427490234375 21.83014678955078),7654321,海上,0,haishang
-1,21.830276,119.474304,POINT (119.47430419921875 21.830276489257812),7654321,海上,0,haishang
-1,21.830376,119.50433,POINT (119.50433349609375 21.83037567138672),7654321,海上,0,haishang
-1,21.83049,119.53436,POINT (119.53436279296875 21.830490112304688),7654321,海上,0,haishang
-1,21.830566,119.56442,POINT (119.56442260742188 21.83056640625),7654321,海上,0,haishang
-1,21.830658,119.59445,POINT (119.59445190429688 21.830657958984375),7654321,海上,0,haishang
-1,21.830742,119.62451,POINT (119.62451171875 21.83074188232422),7654321,海上,0,haishang
-1,21.830826,119.65454,POINT (119.654541015625 21.830825805664062),7654321,海上,0,haishang
-1,21.830894,119.68457,POINT (119.6845703125 21.830894470214844),7654321,海上,0,haishang
-1,21.830948,119.71463,POINT (119.71463012695312 21.830947875976562),7654321,海上,0,haishang
-1,21.831001,119.74466,POINT (119.74465942382812 21.83100128173828),7654321,海上,0,haishang
-1,21.831055,119.77472,POINT (119.77471923828125 21.8310546875),7654321,海上,0,haishang
-1,21.831093,119.80475,POINT (119.80474853515625 21.831092834472656),7654321,海上,0,haishang
-1,21.831146,119.83478,POINT (119.83477783203125 21.831146240234375),7654321,海上,0,haishang
-1,21.831161,119.86484,POINT (119.86483764648438 21.831161499023438),7654321,海上,0,haishang
-1,21.8312,119.89487,POINT (119.89486694335938 21.831199645996094),7654321,海上,0,haishang
-1,21.831223,119.92493,POINT (119.9249267578125 21.831222534179688),7654321,海上,0,haishang
-1,21.831223,119.954956,POINT (119.9549560546875 21.831222534179688),7654321,海上,0,haishang
-1,21.831238,119.984985,POINT (119.9849853515625 21.83123779296875),7654321,海上,0,haishang
-1,21.831238,120.015015,POINT (120.0150146484375 21.83123779296875),7654321,海上,0,haishang
-1,21.831223,120.045074,POINT (120.04507446289062 21.831222534179688),7654321,海上,0,haishang
-1,21.831223,120.0751,POINT (120.07510375976562 21.831222534179688),7654321,海上,0,haishang
-1,21.8312,120.10516,POINT (120.10516357421875 21.831199645996094),7654321,海上,0,haishang
-1,21.831161,120.13519,POINT (120.13519287109375 21.831161499023438),7654321,海上,0,haishang
-1,21.831146,120.16522,POINT (120.16522216796875 21.831146240234375),7654321,海上,0,haishang
-1,21.831093,120.19528,POINT (120.19528198242188 21.831092834472656),7654321,海上,0,haishang
-1,21.831055,120.22531,POINT (120.22531127929688 21.8310546875),7654321,海上,0,haishang
-1,21.831001,120.25537,POINT (120.25537109375 21.83100128173828),7654321,海上,0,haishang
-1,21.830948,120.2854,POINT (120.285400390625 21.830947875976562),7654321,海上,0,haishang
-1,21.830894,120.31543,POINT (120.3154296875 21.830894470214844),7654321,海上,0,haishang
-1,21.830826,120.34549,POINT (120.34548950195312 21.830825805664062),7654321,海上,0,haishang
-1,21.830742,120.37552,POINT (120.37551879882812 21.83074188232422),7654321,海上,0,haishang
-1,21.830658,120.40558,POINT (120.40557861328125 21.830657958984375),7654321,海上,0,haishang
-1,21.830566,120.43561,POINT (120.43560791015625 21.83056640625),7654321,海上,0,haishang
-1,21.83049,120.46564,POINT (120.46563720703125 21.830490112304688),7654321,海上,0,haishang
-1,21.830376,120.49567,POINT (120.49566650390625 21.83037567138672),7654321,海上,0,haishang
-1,21.830276,120.52573,POINT (120.52572631835938 21.830276489257812),7654321,海上,0,haishang
-1,21.830147,120.555756,POINT (120.55575561523438 21.83014678955078),7654321,海上,0,haishang
-1,21.830048,120.585815,POINT (120.5858154296875 21.830047607421875),7654321,海上,0,haishang
-1,21.829918,120.615845,POINT (120.6158447265625 21.829917907714844),7654321,海上,0,haishang
-1,21.829788,120.645874,POINT (120.6458740234375 21.829788208007812),7654321,海上,0,haishang
-1,21.82965,120.6759,POINT (120.6759033203125 21.82965087890625),7654321,海上,0,haishang
-1,21.829498,120.70596,POINT (120.70596313476562 21.829498291015625),7654321,海上,0,haishang
-1,21.829361,120.73599,POINT (120.73599243164062 21.829360961914062),7654321,海上,0,haishang
-1,21.8292,120.76605,POINT (120.76605224609375 21.829200744628906),7654321,海上,0,haishang
-1,21.829033,120.79608,POINT (120.79608154296875 21.82903289794922),7654321,海上,0,haishang
-1,21.828865,120.82611,POINT (120.82611083984375 21.82886505126953),7654321,海上,0,haishang
-1,21.828705,120.85617,POINT (120.85617065429688 21.828704833984375),7654321,海上,0,haishang
-1,21.828514,120.8862,POINT (120.88619995117188 21.828514099121094),7654321,海上,0,haishang
-1,21.828316,120.91623,POINT (120.91622924804688 21.82831573486328),7654321,海上,0,haishang
-1,21.828133,120.94629,POINT (120.9462890625 21.82813262939453),7654321,海上,0,haishang
-1,21.827919,120.97632,POINT (120.976318359375 21.827919006347656),7654321,海上,0,haishang
-1,21.827728,121.00635,POINT (121.00634765625 21.827728271484375),7654321,海上,0,haishang
-1,21.8275,121.03638,POINT (121.036376953125 21.827499389648438),7654321,海上,0,haishang
-1,21.827309,121.06644,POINT (121.06643676757812 21.827308654785156),7654321,海上,0,haishang
-1,21.827057,121.096466,POINT (121.09646606445312 21.827056884765625),7654321,海上,0,haishang
-1,21.826836,121.126526,POINT (121.12652587890625 21.82683563232422),7654321,海上,0,haishang
-1,21.826607,121.156555,POINT (121.15655517578125 21.82660675048828),7654321,海上,0,haishang
-1,21.826355,121.186584,POINT (121.18658447265625 21.82635498046875),7654321,海上,0,haishang
-1,21.826103,121.21661,POINT (121.21661376953125 21.82610321044922),7654321,海上,0,haishang
-1,21.82586,121.24667,POINT (121.24667358398438 21.82585906982422),7654321,海上,0,haishang
-1,21.825577,121.2767,POINT (121.27670288085938 21.825576782226562),7654321,海上,0,haishang
-1,21.825317,121.30673,POINT (121.30673217773438 21.8253173828125),7654321,海上,0,haishang
-1,21.825035,121.33679,POINT (121.3367919921875 21.825035095214844),7654321,海上,0,haishang
-1,21.82476,121.36682,POINT (121.3668212890625 21.82476043701172),7654321,海上,0,haishang
-1,21.824478,121.39685,POINT (121.3968505859375 21.824478149414062),7654321,海上,0,haishang
-1,21.82418,121.42688,POINT (121.4268798828125 21.824180603027344),7654321,海上,0,haishang
-1,21.82389,121.45694,POINT (121.45693969726562 21.823890686035156),7654321,海上,0,haishang
-1,21.823578,121.48697,POINT (121.48696899414062 21.823577880859375),7654321,海上,0,haishang
-1,21.823257,121.517,POINT (121.51699829101562 21.823257446289062),7654321,海上,0,haishang
-1,21.822937,121.54706,POINT (121.54705810546875 21.82293701171875),7654321,海上,0,haishang
-1,21.822609,121.57709,POINT (121.57708740234375 21.822608947753906),7654321,海上,0,haishang
-1,21.822289,121.60712,POINT (121.60711669921875 21.822288513183594),7654321,海上,0,haishang
-1,21.821945,121.637146,POINT (121.63714599609375 21.821945190429688),7654321,海上,0,haishang
-1,21.821602,121.667175,POINT (121.66717529296875 21.82160186767578),7654321,海上,0,haishang
-1,21.82125,121.697205,POINT (121.69720458984375 21.821250915527344),7654321,海上,0,haishang
-1,21.820915,121.727264,POINT (121.72726440429688 21.82091522216797),7654321,海上,0,haishang
-1,21.820526,121.75729,POINT (121.75729370117188 21.820526123046875),7654321,海上,0,haishang
-1,21.820152,121.78732,POINT (121.78732299804688 21.820152282714844),7654321,海上,0,haishang
-1,21.819794,121.81738,POINT (121.8173828125 21.819793701171875),7654321,海上,0,haishang
-1,21.819405,121.84741,POINT (121.847412109375 21.81940460205078),7654321,海上,0,haishang
-1,21.819023,121.87744,POINT (121.87744140625 21.81902313232422),7654321,海上,0,haishang
-1,21.818626,121.90747,POINT (121.907470703125 21.818626403808594),7654321,海上,0,haishang
-1,21.81823,121.9375,POINT (121.9375 21.81822967529297),7654321,海上,0,haishang
-1,21.817825,121.96753,POINT (121.967529296875 21.817825317382812),7654321,海上,0,haishang
-1,21.817421,121.99756,POINT (121.99755859375 21.817420959472656),7654321,海上,0,haishang
-1,21.857239,119.263855,POINT (119.26385498046875 21.85723876953125),7654321,海上,0,haishang
-1,21.857376,119.293884,POINT (119.29388427734375 21.857376098632812),7654321,海上,0,haishang
-1,21.857544,119.323944,POINT (119.32394409179688 21.8575439453125),7654321,海上,0,haishang
-1,21.857681,119.354004,POINT (119.35400390625 21.857681274414062),7654321,海上,0,haishang
-1,21.857811,119.38403,POINT (119.384033203125 21.857810974121094),7654321,海上,0,haishang
-1,21.857933,119.41409,POINT (119.41409301757812 21.857933044433594),7654321,海上,0,haishang
-1,21.858055,119.44415,POINT (119.44415283203125 21.858055114746094),7654321,海上,0,haishang
-1,21.858154,119.47418,POINT (119.47418212890625 21.858154296875),7654321,海上,0,haishang
-1,21.858261,119.50421,POINT (119.50421142578125 21.858261108398438),7654321,海上,0,haishang
-1,21.858368,119.53427,POINT (119.53427124023438 21.858367919921875),7654321,海上,0,haishang
-1,21.858475,119.56433,POINT (119.5643310546875 21.858474731445312),7654321,海上,0,haishang
-1,21.858536,119.59436,POINT (119.5943603515625 21.858535766601562),7654321,海上,0,haishang
-1,21.858635,119.62442,POINT (119.62442016601562 21.85863494873047),7654321,海上,0,haishang
-1,21.858711,119.65448,POINT (119.65447998046875 21.85871124267578),7654321,海上,0,haishang
-1,21.858788,119.68451,POINT (119.68450927734375 21.858787536621094),7654321,海上,0,haishang
-1,21.85884,119.71457,POINT (119.71456909179688 21.858840942382812),7654321,海上,0,haishang
-1,21.858887,119.7446,POINT (119.74459838867188 21.85888671875),7654321,海上,0,haishang
-1,21.858932,119.77466,POINT (119.774658203125 21.858932495117188),7654321,海上,0,haishang
-1,21.858978,119.80469,POINT (119.8046875 21.858978271484375),7654321,海上,0,haishang
-1,21.859024,119.83475,POINT (119.83474731445312 21.859024047851562),7654321,海上,0,haishang
-1,21.859047,119.86481,POINT (119.86480712890625 21.859046936035156),7654321,海上,0,haishang
-1,21.859077,119.89484,POINT (119.89483642578125 21.85907745361328),7654321,海上,0,haishang
-1,21.8591,119.9249,POINT (119.92489624023438 21.859100341796875),7654321,海上,0,haishang
-1,21.8591,119.954956,POINT (119.9549560546875 21.859100341796875),7654321,海上,0,haishang
-1,21.859123,119.984985,POINT (119.9849853515625 21.85912322998047),7654321,海上,0,haishang
-1,21.859123,120.015045,POINT (120.01504516601562 21.85912322998047),7654321,海上,0,haishang
-1,21.8591,120.045074,POINT (120.04507446289062 21.859100341796875),7654321,海上,0,haishang
-1,21.8591,120.075134,POINT (120.07513427734375 21.859100341796875),7654321,海上,0,haishang
-1,21.859077,120.10516,POINT (120.10516357421875 21.85907745361328),7654321,海上,0,haishang
-1,21.859047,120.13522,POINT (120.13522338867188 21.859046936035156),7654321,海上,0,haishang
-1,21.859024,120.16528,POINT (120.165283203125 21.859024047851562),7654321,海上,0,haishang
-1,21.858978,120.19531,POINT (120.1953125 21.858978271484375),7654321,海上,0,haishang
-1,21.858932,120.22537,POINT (120.22537231445312 21.858932495117188),7654321,海上,0,haishang
-1,21.858887,120.25543,POINT (120.25543212890625 21.85888671875),7654321,海上,0,haishang
-1,21.85884,120.28546,POINT (120.28546142578125 21.858840942382812),7654321,海上,0,haishang
-1,21.858788,120.31549,POINT (120.31549072265625 21.858787536621094),7654321,海上,0,haishang
-1,21.858711,120.34555,POINT (120.34555053710938 21.85871124267578),7654321,海上,0,haishang
-1,21.858635,120.37561,POINT (120.3756103515625 21.85863494873047),7654321,海上,0,haishang
-1,21.858536,120.40564,POINT (120.4056396484375 21.858535766601562),7654321,海上,0,haishang
-1,21.858475,120.4357,POINT (120.43569946289062 21.858474731445312),7654321,海上,0,haishang
-1,21.858368,120.46576,POINT (120.46575927734375 21.858367919921875),7654321,海上,0,haishang
-1,21.858261,120.49579,POINT (120.49578857421875 21.858261108398438),7654321,海上,0,haishang
-1,21.858154,120.52585,POINT (120.52584838867188 21.858154296875),7654321,海上,0,haishang
-1,21.858055,120.55588,POINT (120.55587768554688 21.858055114746094),7654321,海上,0,haishang
-1,21.857933,120.58594,POINT (120.5859375 21.857933044433594),7654321,海上,0,haishang
-1,21.857811,120.61597,POINT (120.615966796875 21.857810974121094),7654321,海上,0,haishang
-1,21.857681,120.64603,POINT (120.64602661132812 21.857681274414062),7654321,海上,0,haishang
-1,21.857544,120.67609,POINT (120.67608642578125 21.8575439453125),7654321,海上,0,haishang
-1,21.857376,120.706116,POINT (120.70611572265625 21.857376098632812),7654321,海上,0,haishang
-1,21.857239,120.736176,POINT (120.73617553710938 21.85723876953125),7654321,海上,0,haishang
-1,21.857086,120.766205,POINT (120.76620483398438 21.857086181640625),7654321,海上,0,haishang
-1,21.856934,120.796265,POINT (120.7962646484375 21.85693359375),7654321,海上,0,haishang
-1,21.856743,120.826294,POINT (120.8262939453125 21.85674285888672),7654321,海上,0,haishang
-1,21.856583,120.85635,POINT (120.85635375976562 21.856582641601562),7654321,海上,0,haishang
-1,21.856392,120.88641,POINT (120.88641357421875 21.85639190673828),7654321,海上,0,haishang
-1,21.856209,120.91644,POINT (120.91644287109375 21.85620880126953),7654321,海上,0,haishang
-1,21.85601,120.94647,POINT (120.94647216796875 21.85601043701172),7654321,海上,0,haishang
-1,21.855804,120.97653,POINT (120.97653198242188 21.855804443359375),7654321,海上,0,haishang
-1,21.855606,121.00659,POINT (121.006591796875 21.855606079101562),7654321,海上,0,haishang
-1,21.855408,121.03662,POINT (121.03662109375 21.85540771484375),7654321,海上,0,haishang
-1,21.855186,121.06668,POINT (121.06668090820312 21.855186462402344),7654321,海上,0,haishang
-1,21.85495,121.09671,POINT (121.09671020507812 21.854949951171875),7654321,海上,0,haishang
-1,21.854706,121.12677,POINT (121.12677001953125 21.854705810546875),7654321,海上,0,haishang
-1,21.8545,121.1568,POINT (121.15679931640625 21.85449981689453),7654321,海上,0,haishang
-1,21.854248,121.18686,POINT (121.18685913085938 21.854248046875),7654321,海上,0,haishang
-1,21.853973,121.21692,POINT (121.2169189453125 21.853973388671875),7654321,海上,0,haishang
-1,21.853737,121.24695,POINT (121.2469482421875 21.853736877441406),7654321,海上,0,haishang
-1,21.853477,121.27698,POINT (121.2769775390625 21.853477478027344),7654321,海上,0,haishang
-1,21.853195,121.30704,POINT (121.30703735351562 21.853195190429688),7654321,海上,0,haishang
-1,21.852928,121.3371,POINT (121.33709716796875 21.852928161621094),7654321,海上,0,haishang
-1,21.852646,121.36713,POINT (121.36712646484375 21.852645874023438),7654321,海上,0,haishang
-1,21.852371,121.397156,POINT (121.39715576171875 21.852371215820312),7654321,海上,0,haishang
-1,21.852066,121.427216,POINT (121.42721557617188 21.852066040039062),7654321,海上,0,haishang
-1,21.851768,121.457245,POINT (121.45724487304688 21.851768493652344),7654321,海上,0,haishang
-1,21.851448,121.487305,POINT (121.4873046875 21.85144805908203),7654321,海上,0,haishang
-1,21.851143,121.517334,POINT (121.517333984375 21.85114288330078),7654321,海上,0,haishang
-1,21.850838,121.54739,POINT (121.54739379882812 21.85083770751953),7654321,海上,0,haishang
-1,21.850494,121.57742,POINT (121.57742309570312 21.850494384765625),7654321,海上,0,haishang
-1,21.850166,121.60748,POINT (121.60748291015625 21.85016632080078),7654321,海上,0,haishang
-1,21.849823,121.63751,POINT (121.63751220703125 21.849822998046875),7654321,海上,0,haishang
-1,21.849495,121.66754,POINT (121.66754150390625 21.84949493408203),7654321,海上,0,haishang
-1,21.849136,121.6976,POINT (121.69760131835938 21.849136352539062),7654321,海上,0,haishang
-1,21.848785,121.72766,POINT (121.7276611328125 21.848785400390625),7654321,海上,0,haishang
-1,21.848427,121.75769,POINT (121.7576904296875 21.848426818847656),7654321,海上,0,haishang
-1,21.848053,121.78772,POINT (121.7877197265625 21.848052978515625),7654321,海上,0,haishang
-1,21.84768,121.81778,POINT (121.81777954101562 21.847679138183594),7654321,海上,0,haishang
-1,21.847298,121.84781,POINT (121.84780883789062 21.84729766845703),7654321,海上,0,haishang
-1,21.846909,121.87787,POINT (121.87786865234375 21.846908569335938),7654321,海上,0,haishang
-1,21.846512,121.9079,POINT (121.90789794921875 21.846511840820312),7654321,海上,0,haishang
-1,21.846107,121.93793,POINT (121.93792724609375 21.846107482910156),7654321,海上,0,haishang
-1,21.845703,121.96799,POINT (121.96798706054688 21.845703125),7654321,海上,0,haishang
-1,21.845306,121.99802,POINT (121.99801635742188 21.845306396484375),7654321,海上,0,haishang
-1,21.885124,119.26367,POINT (119.263671875 21.88512420654297),7654321,海上,0,haishang
-1,21.88527,119.29373,POINT (119.29373168945312 21.885269165039062),7654321,海上,0,haishang
-1,21.885422,119.32379,POINT (119.32379150390625 21.885421752929688),7654321,海上,0,haishang
-1,21.88556,119.35385,POINT (119.35385131835938 21.88555908203125),7654321,海上,0,haishang
-1,21.885696,119.38391,POINT (119.3839111328125 21.885696411132812),7654321,海上,0,haishang
-1,21.88581,119.41394,POINT (119.4139404296875 21.88581085205078),7654321,海上,0,haishang
-1,21.885933,119.444,POINT (119.44400024414062 21.88593292236328),7654321,海上,0,haishang
-1,21.886055,119.47406,POINT (119.47406005859375 21.88605499267578),7654321,海上,0,haishang
-1,21.886154,119.50412,POINT (119.50411987304688 21.886154174804688),7654321,海上,0,haishang
-1,21.886253,119.53418,POINT (119.5341796875 21.886253356933594),7654321,海上,0,haishang
-1,21.886353,119.56421,POINT (119.564208984375 21.8863525390625),7654321,海上,0,haishang
-1,21.886444,119.59427,POINT (119.59426879882812 21.886444091796875),7654321,海上,0,haishang
-1,21.886528,119.62433,POINT (119.62432861328125 21.88652801513672),7654321,海上,0,haishang
-1,21.88659,119.65439,POINT (119.65438842773438 21.88658905029297),7654321,海上,0,haishang
-1,21.886665,119.68445,POINT (119.6844482421875 21.88666534423828),7654321,海上,0,haishang
-1,21.886719,119.71448,POINT (119.7144775390625 21.88671875),7654321,海上,0,haishang
-1,21.886772,119.74457,POINT (119.74456787109375 21.88677215576172),7654321,海上,0,haishang
-1,21.886833,119.7746,POINT (119.77459716796875 21.88683319091797),7654321,海上,0,haishang
-1,21.886871,119.80466,POINT (119.80465698242188 21.886871337890625),7654321,海上,0,haishang
-1,21.88691,119.83472,POINT (119.834716796875 21.88690948486328),7654321,海上,0,haishang
-1,21.886925,119.86478,POINT (119.86477661132812 21.886924743652344),7654321,海上,0,haishang
-1,21.88697,119.89484,POINT (119.89483642578125 21.88697052001953),7654321,海上,0,haishang
-1,21.886993,119.924866,POINT (119.92486572265625 21.886993408203125),7654321,海上,0,haishang
-1,21.887009,119.954926,POINT (119.95492553710938 21.887008666992188),7654321,海上,0,haishang
-1,21.887009,119.984985,POINT (119.9849853515625 21.887008666992188),7654321,海上,0,haishang
-1,21.887009,120.015045,POINT (120.01504516601562 21.887008666992188),7654321,海上,0,haishang
-1,21.887009,120.045105,POINT (120.04510498046875 21.887008666992188),7654321,海上,0,haishang
-1,21.886993,120.075134,POINT (120.07513427734375 21.886993408203125),7654321,海上,0,haishang
-1,21.88697,120.105194,POINT (120.10519409179688 21.88697052001953),7654321,海上,0,haishang
