dict,x,y,name
4332,223000,2453000,pingdongxianshizixiang
4212,187000,2519000,gaoxiongshiyanchaoqu
3811,240000,2633000,nantouxianshuilixiang
3204,265000,2756000,taoyuanshiyangmeiqu
3621,290000,2691000,taizhongshihepingqu
3306,259000,2751000,xinzhuxianhukouxiang
3212,261000,2771000,taoyuanshiguanyinqu
3621,280000,2683000,taizhongshihepingqu
3302,259000,2751000,xinzhuxianxinbuzhen
3621,244000,2686000,taizhongshihepingqu
4223,200000,2549000,gaoxiongshishanlinqu
5300,334000,2654000,sea
5300,356000,2731000,sea
4226,230000,2557000,gaoxiongshitaoyuanqu
3619,227000,2666000,taizhongshitaipingqu
5300,136000,2645000,sea
3412,314000,2697000,yilanxiannanaoxiang
3701,204000,2667000,zhanghuaxianzhanghuashi
3518,274000,2706000,miaolixiantaianxiang
3703,204000,2667000,zhanghuaxianhemeizhen
3914,172000,2624000,yunlinxiandongshixiang
3705,210000,2653000,zhanghuaxianyuanlinzhen
3504,243000,2734000,miaolixianzhunanzhen
3505,243000,2734000,miaolixiantoufenzhen
3127,309000,2789000,xinbeishijinshanqu
3312,252000,2730000,xinzhuxianemeixiang
4512,284000,2644000,hualianxianwanrongxiang
3614,210000,2696000,taizhongshidaanqu
3812,240000,2623000,nantouxianxinyixiang
5300,187000,2720000,sea
4103,193000,2584000,tainanshibaihequ
4120,179000,2552000,tainanshixinshiqu
4512,282000,2599000,hualianxianwanrongxiang
4513,282000,2599000,hualianxianzhuoxixiang
3608,215000,2686000,taizhongshishengangqu
4332,222000,2460000,pingdongxianshizixiang
5300,157000,2480000,sea
5300,155000,2500000,sea
3124,328000,2774000,xinbeishipingxiqu
3109,298000,2745000,xinbeishisanxiaqu
5300,290000,2804000,sea
3127,311000,2794000,xinbeishijinshanqu
4008,164000,2592000,jiayixiandongshixiang
4222,212000,2557000,gaoxiongshijiaxianqu
3122,311000,2794000,xinbeishishimenqu
4326,213000,2528000,pingdongxiansandemenxiang
4601,262000,2521000,taidongxiantaidongshi
4203,199000,2525000,gaoxiongshiqishanqu
4610,270000,2550000,taidongxianchishangxiang
4013,198000,2586000,jiayixianzhongbuxiang
4404,100000,2609000,penghuxianxiyuxiang
5300,154000,2491000,sea
3411,304000,2723000,yilanxiandatongxiang
3809,243000,2641000,nantouxianyuchixiang
4210,182000,2505000,gaoxiongshiniaosongqu
3412,317000,2706000,yilanxiannanaoxiang
4112,170000,2570000,tainanshixiayingqu
3412,325000,2711000,yilanxiannanaoxiang
5300,274000,2803000,sea
3124,322000,2770000,xinbeishipingxiqu
4324,238000,2442000,pingdongxianmanzhouxiang
3513,224000,2691000,miaolixiansanyixiang
4003,194000,2610000,jiayixiandalinzhen
5300,181000,2692000,sea
5300,247000,2795000,sea
5300,303000,2814000,sea
3205,278000,2777000,taoyuanshiluzhuqu
5300,160000,2497000,sea
4512,277000,2610000,hualianxianwanrongxiang
5300,154000,2629000,sea
4602,284000,2562000,taidongxianchenggongzhen
5300,324000,2792000,sea
4223,200000,2534000,gaoxiongshishanlinqu
4129,181000,2532000,tainanshiguanmiaoqu
4014,202000,2601000,jiayixianzhuqixiang
3313,278000,2735000,xinzhuxianjianshixiang
5300,336000,2695000,sea
5300,145000,2487000,sea
5300,327000,2799000,sea
3723,180000,2646000,zhanghuaxianfangyuanxiang
4221,216000,2553000,gaoxiongshiliuguiqu
5300,345000,2676000,sea
4615,231000,2491000,taidongxianjinfengxiang
4111,199000,2577000,tainanshidongshanqu
5300,330000,2684000,sea
4405,95000,2582000,penghuxianwanganxiang
4116,169000,2560000,tainanshixigangqu
5300,156000,2642000,sea
5300,139000,2554000,sea
3807,228000,2628000,nantouxianluguxiang
5300,278000,2813000,sea
4109,178000,2577000,tainanshiliuyingqu
5300,303000,2800000,sea
4512,283000,2614000,hualianxianwanrongxiang
4101,178000,2577000,tainanshixinyingqu
4513,273000,2601000,hualianxianzhuoxixiang
3621,247000,2669000,taizhongshihepingqu
4331,212000,2479000,pingdongxianchunrixiang
4511,315000,2683000,hualianxianxiulinxiang
3812,250000,2629000,nantouxianxinyixiang
2106,167000,2549000,tainanshiannanqu
3407,310000,2738000,yilanxianyuanshanxiang
4226,227000,2572000,gaoxiongshitaoyuanqu
3129,301000,2735000,xinbeishiwulaiqu
5300,297000,2814000,sea
4010,175000,2589000,jiayixianlucaoxiang
4511,300000,2669000,hualianxianxiulinxiang
4613,243000,2555000,taidongxianhaiduanxiang
4203,197000,2529000,gaoxiongshiqishanqu
3812,264000,2628000,nantouxianxinyixiang
5300,326000,2620000,sea
3111,311000,2778000,xinbeishixizhiqu
4332,227000,2470000,pingdongxianshizixiang
4511,301000,2686000,hualianxianxiulinxiang
3213,296000,2733000,taoyuanshifuxingqu
3707,204000,2639000,zhanghuaxiantianzhongzhen
4333,232000,2450000,pingdongxianmudanxiang
4613,245000,2543000,taidongxianhaiduanxiang
3704,204000,2639000,zhanghuaxianbeidouzhen
3411,307000,2716000,yilanxiandatongxiang
3103,302000,2767000,xinbeishiyonghequ
5300,322000,2655000,sea
5300,152000,2524000,sea
4003,196000,2613000,jiayixiandalinzhen
3710,199000,2670000,zhanghuaxianshengangxiang
4312,209000,2499000,pingdongxianwanluanxiang
4330,224000,2492000,pingdongxianlaiyixiang
4129,183000,2537000,tainanshiguanmiaoqu
5300,162000,2526000,sea
3908,191000,2617000,yunlinxiandapixiang
4011,177000,2595000,jiayixiantaibaoshi
3119,317000,2756000,xinbeishishidingqu
5300,271000,2793000,sea
4513,275000,2605000,hualianxianzhuoxixiang
4201,182000,2503000,gaoxiongshifengshanqu
4329,220000,2497000,pingdongxiantaiwuxiang
4511,293000,2646000,hualianxianxiulinxiang
3906,178000,2608000,yunlinxianbeigangzhen
3813,271000,2639000,nantouxianrenaixiang
4331,227000,2482000,pingdongxianchunrixiang
3604,205000,2691000,taizhongshiqingshuiqu
3723,183000,2647000,zhanghuaxianfangyuanxiang
3508,238000,2698000,miaolixiandahuxiang
4505,305000,2652000,hualianxianjianxiang
5300,359000,2722000,sea
3611,233000,2668000,taizhongshixinshequ
4125,207000,2560000,tainanshinanhuaqu
3901,204000,2627000,yunlinxiandouliushi
3619,233000,2668000,taizhongshitaipingqu
3812,243000,2627000,nantouxianxinyixiang
4120,180000,2551000,tainanshixinshiqu
4614,236000,2462000,taidongxiandarenxiang
3412,320000,2709000,yilanxiannanaoxiang
3909,204000,2627000,yunlinxiancitongxiang
4616,307000,2440000,taidongxianlanyuxiang
4511,295000,2667000,hualianxianxiulinxiang
3213,288000,2722000,taoyuanshifuxingqu
5300,316000,2653000,sea
5300,362000,2697000,sea
5300,148000,2611000,sea
4508,299000,2598000,hualianxianfengbinxiang
4509,299000,2598000,hualianxianruisuixiang
4013,202000,2585000,jiayixianzhongbuxiang
5300,139000,2565000,sea
3212,256000,2769000,taoyuanshiguanyinqu
4117,157000,2557000,tainanshiqiguqu
3812,233000,2610000,nantouxianxinyixiang
5300,346000,2720000,sea
4125,203000,2553000,tainanshinanhuaqu
4222,214000,2561000,gaoxiongshijiaxianqu
4006,187000,2602000,jiayixianxingangxiang
5300,144000,2634000,sea
5300,335000,2806000,sea
4508,302000,2607000,hualianxianfengbinxiang
3502,219000,2699000,miaolixianyuanlizhen
4011,178000,2593000,jiayixiantaibaoshi
4615,243000,2506000,taidongxianjinfengxiang
3813,277000,2671000,nantouxianrenaixiang
4305,194000,2499000,pingdongxianwandanxiang
4112,173000,2566000,tainanshixiayingqu
4604,248000,2521000,taidongxianbeinanxiang
4214,177000,2533000,gaoxiongshialianqu
5300,139000,2647000,sea
4615,234000,2495000,taidongxianjinfengxiang
3603,218000,2696000,taizhongshidajiaqu
3210,274000,2754000,taoyuanshipingzhenqu
4124,196000,2562000,tainanshinanxiqu
5300,137000,2566000,sea
5300,284000,2793000,sea
5300,143000,2624000,sea
5300,329000,2643000,sea
3619,221000,2671000,taizhongshitaipingqu
5300,159000,2627000,sea
5300,156000,2484000,sea
3808,223000,2646000,nantouxianzhongliaoxiang
4511,311000,2684000,hualianxianxiulinxiang
5300,248000,2784000,sea
5300,152000,2496000,sea
3802,249000,2646000,nantouxianbulizhen
5300,175000,2676000,sea
3403,334000,2722000,yilanxiansuaozhen
4614,234000,2481000,taidongxiandarenxiang
5300,313000,2813000,sea
3721,198000,2646000,zhanghuaxiantianweixiang
3813,275000,2681000,nantouxianrenaixiang
3908,185000,2612000,yunlinxiandapixiang
3813,251000,2643000,nantouxianrenaixiang
3621,248000,2674000,taizhongshihepingqu
5300,147000,2484000,sea
4221,211000,2534000,gaoxiongshiliuguiqu
3129,295000,2735000,xinbeishiwulaiqu
3621,245000,2680000,taizhongshihepingqu
5300,306000,2806000,sea
4108,161000,2573000,tainanshixuejiaqu
4015,218000,2600000,jiayixianmeishanxiang
3812,270000,2629000,nantouxianxinyixiang
3205,280000,2777000,taoyuanshiluzhuqu
4213,185000,2527000,gaoxiongshitianliaoqu
4610,270000,2548000,taidongxianchishangxiang
4332,235000,2458000,pingdongxianshizixiang
3603,213000,2702000,taizhongshidajiaqu
3812,237000,2617000,nantouxianxinyixiang
3208,282000,2760000,taoyuanshibadequ
3723,184000,2659000,zhanghuaxianfangyuanxiang
3621,292000,2693000,taizhongshihepingqu
4110,183000,2585000,tainanshihoubiqu
4224,198000,2540000,gaoxiongshineimenqu
4209,183000,2512000,gaoxiongshidashequ
3610,209000,2680000,taizhongshidayaqu
4614,224000,2478000,taidongxiandarenxiang
4215,174000,2527000,gaoxiongshiluzhuqu
4607,275000,2541000,taidongxiandonghexiang
3608,215000,2682000,taizhongshishengangqu
4615,226000,2488000,taidongxianjinfengxiang
5300,323000,2650000,sea
3403,337000,2717000,yilanxiansuaozhen
5300,252000,2810000,sea
3616,203000,2668000,taizhongshidaduqu
4613,245000,2555000,taidongxianhaiduanxiang
3411,292000,2697000,yilanxiandatongxiang
3802,255000,2655000,nantouxianbulizhen
3701,211000,2660000,zhanghuaxianzhanghuashi
4511,286000,2650000,hualianxianxiulinxiang
3812,263000,2617000,nantouxianxinyixiang
4603,267000,2554000,taidongxianguanshanzhen
3614,206000,2693000,taizhongshidaanqu
4327,233000,2513000,pingdongxianwutaixiang
3411,291000,2717000,yilanxiandatongxiang
3807,230000,2633000,nantouxianluguxiang
3805,222000,2639000,nantouxianjijizhen
3806,222000,2639000,nantouxianmingjianxiang
3808,222000,2639000,nantouxianzhongliaoxiang
3404,343000,2764000,yilanxiantouchengzhen
4226,239000,2582000,gaoxiongshitaoyuanqu
4329,221000,2506000,pingdongxiantaiwuxiang
3312,251000,2728000,xinzhuxianemeixiang
3909,200000,2629000,yunlinxiancitongxiang
5300,156000,2489000,sea
3812,258000,2616000,nantouxianxinyixiang
3611,239000,2666000,taizhongshixinshequ
5300,149000,2525000,sea
4124,194000,2565000,tainanshinanxiqu
4123,194000,2565000,tainanshiyujingqu
5300,149000,2654000,sea
4209,183000,2515000,gaoxiongshidashequ
3918,164000,2621000,yunlinxiansihuxiang
4512,285000,2618000,hualianxianwanrongxiang
4403,109000,2623000,penghuxianbaishaxiang
4512,287000,2615000,hualianxianwanrongxiang
4507,288000,2620000,hualianxianguangfuxiang
5300,146000,2486000,sea
3812,260000,2622000,nantouxianxinyixiang
4613,258000,2556000,taidongxianhaiduanxiang
3113,295000,2760000,xinbeishituchengqu
3120,325000,2751000,xinbeishipinglinqu
3122,311000,2797000,xinbeishishimenqu
4209,182000,2513000,gaoxiongshidashequ
4208,182000,2513000,gaoxiongshirenwuqu
3129,307000,2749000,xinbeishiwulaiqu
3606,196000,2681000,taizhongshiwuqiqu
3202,274000,2762000,taoyuanshizhongliqu
4016,209000,2590000,jiayixianfanluxiang
3313,277000,2732000,xinzhuxianjianshixiang
4013,209000,2590000,jiayixianzhongbuxiang
4606,254000,2508000,taidongxiantaimalixiang
3112,328000,2776000,xinbeishiruifangqu
4129,180000,2532000,tainanshiguanmiaoqu
4604,252000,2515000,taidongxianbeinanxiang
4226,223000,2546000,gaoxiongshitaoyuanqu
4402,111000,2607000,penghuxianhuxixiang
5300,349000,2806000,sea
4604,267000,2528000,taidongxianbeinanxiang
4607,267000,2528000,taidongxiandonghexiang
109,311000,2773000,taibeishinangangqu
108,311000,2773000,taibeishineihuqu
5300,328000,2671000,sea
5300,318000,2649000,sea
5300,178000,2663000,sea
4220,174000,2515000,gaoxiongshiziguanqu
5300,176000,2703000,sea
4607,272000,2530000,taidongxiandonghexiang
5300,333000,2682000,sea
3411,292000,2708000,yilanxiandatongxiang
4122,184000,2553000,tainanshishanshangqu
5300,356000,2676000,sea
5300,129000,2517000,sea
3312,246000,2730000,xinzhuxianemeixiang
3408,319000,2726000,yilanxiandongshanxiang
3903,188000,2619000,yunlinxianhuweizhen
3905,188000,2619000,yunlinxiantukuzhen
209,178000,2500000,gaoxiongshiqianzhenqu
4226,237000,2583000,gaoxiongshitaoyuanqu
3207,281000,2770000,taoyuanshiguishanqu
5300,338000,2700000,sea
3813,274000,2668000,nantouxianrenaixiang
3611,239000,2667000,taizhongshixinshequ
3813,259000,2642000,nantouxianrenaixiang
5300,143000,2641000,sea
5300,160000,2652000,sea
5300,360000,2723000,sea
3621,254000,2683000,taizhongshihepingqu
3812,239000,2597000,nantouxianxinyixiang
4226,230000,2561000,gaoxiongshitaoyuanqu
5300,164000,2686000,sea
5300,264000,2801000,sea
5300,327000,2639000,sea
4127,172000,2533000,tainanshirendequ
4212,189000,2519000,gaoxiongshiyanchaoqu
4512,289000,2630000,hualianxianwanrongxiang
3621,248000,2669000,taizhongshihepingqu
5300,334000,2661000,sea
3112,333000,2773000,xinbeishiruifangqu
3801,217000,2643000,nantouxiannantoushi
2106,164000,2549000,tainanshiannanqu
4615,229000,2506000,taidongxianjinfengxiang
4503,290000,2585000,hualianxianyulizhen
4511,293000,2672000,hualianxianxiulinxiang
4511,315000,2694000,hualianxianxiulinxiang
4116,166000,2559000,tainanshixigangqu
5300,161000,2528000,sea
4207,189000,2514000,gaoxiongshidashuqu
4119,164000,2576000,tainanshibeimenqu
3713,206000,2661000,zhanghuaxianhuatanxiang
4506,306000,2632000,hualianxianshoufengxiang
3403,333000,2719000,yilanxiansuaozhen
3813,271000,2669000,nantouxianrenaixiang
5300,197000,2718000,sea
5300,159000,2641000,sea
4511,324000,2683000,hualianxianxiulinxiang
2106,159000,2551000,tainanshiannanqu
4612,256000,2528000,taidongxianyanpingxiang
4502,291000,2623000,hualianxianfenglinzhen
4226,224000,2565000,gaoxiongshitaoyuanqu
3810,235000,2667000,nantouxianguoxingxiang
3203,278000,2755000,taoyuanshidaxiqu
4607,272000,2531000,taidongxiandonghexiang
3812,269000,2616000,nantouxianxinyixiang
5300,141000,2522000,sea
4613,263000,2544000,taidongxianhaiduanxiang
5300,346000,2688000,sea
3412,321000,2701000,yilanxiannanaoxiang
3213,293000,2745000,taoyuanshifuxingqu
3412,322000,2708000,yilanxiannanaoxiang
4331,227000,2481000,pingdongxianchunrixiang
4506,310000,2638000,hualianxianshoufengxiang
4210,182000,2508000,gaoxiongshiniaosongqu
4302,204000,2492000,pingdongxianchaozhouzhen
4015,201000,2604000,jiayixianmeishanxiang
4014,201000,2604000,jiayixianzhuqixiang
4513,274000,2607000,hualianxianzhuoxixiang
3512,234000,2716000,miaolixiantouwuxiang
4612,244000,2523000,taidongxianyanpingxiang
4125,198000,2551000,tainanshinanhuaqu
4103,189000,2583000,tainanshibaihequ
4123,197000,2560000,tainanshiyujingqu
5300,281000,2808000,sea
4226,233000,2587000,gaoxiongshitaoyuanqu
4124,197000,2560000,tainanshinanxiqu
3705,206000,2649000,zhanghuaxianyuanlinzhen
3713,201000,2660000,zhanghuaxianhuatanxiang
3619,230000,2671000,taizhongshitaipingqu
4105,163000,2561000,tainanshijialiqu
3813,262000,2662000,nantouxianrenaixiang
4508,300000,2594000,hualianxianfengbinxiang
4125,192000,2548000,tainanshinanhuaqu
3611,230000,2671000,taizhongshixinshequ
4017,206000,2579000,jiayixiandabuxiang
4126,192000,2548000,tainanshizuozhenqu
211,179000,2494000,gaoxiongshixiaogangqu
210,179000,2494000,gaoxiongshiqijinqu
3621,259000,2690000,taizhongshihepingqu
4103,187000,2583000,tainanshibaihequ
3403,333000,2723000,yilanxiansuaozhen
5300,154000,2622000,sea
1103,325000,2778000,jilongshinuannuanqu
1104,325000,2778000,jilongshirenaiqu
1107,325000,2778000,jilongshixinyiqu
4511,289000,2680000,hualianxianxiulinxiang
5300,165000,2505000,sea
4208,181000,2513000,gaoxiongshirenwuqu
5300,160000,2501000,sea
4018,226000,2603000,jiayixianalishanxiang
5300,243000,2794000,sea
4331,212000,2478000,pingdongxianchunrixiang
5300,358000,2784000,sea
5300,331000,2695000,sea
5300,255000,2805000,sea
5300,154000,2521000,sea
5300,141000,2552000,sea
4308,200000,2517000,pingdongxianjiuruxiang
3101,297000,2766000,xinbeishibanqiaoqu
3109,293000,2750000,xinbeishisanxiaqu
4221,214000,2538000,gaoxiongshiliuguiqu
4017,201000,2578000,jiayixiandabuxiang
3411,302000,2714000,yilanxiandatongxiang
5300,156000,2623000,sea
3404,340000,2759000,yilanxiantouchengzhen
5300,142000,2485000,sea
5300,143000,2562000,sea
3313,270000,2720000,xinzhuxianjianshixiang
5300,346000,2689000,sea
4604,249000,2512000,taidongxianbeinanxiang
3405,323000,2745000,yilanxianjiaoxixiang
4613,250000,2565000,taidongxianhaiduanxiang
4226,239000,2572000,gaoxiongshitaoyuanqu
4018,236000,2592000,jiayixianalishanxiang
4511,278000,2661000,hualianxianxiulinxiang
3905,183000,2622000,yunlinxiantukuzhen
4127,173000,2535000,tainanshirendequ
4511,310000,2663000,hualianxianxiulinxiang
3120,329000,2755000,xinbeishipinglinqu
5300,254000,2794000,sea
4511,309000,2688000,hualianxianxiulinxiang
3909,200000,2630000,yunlinxiancitongxiang
3125,329000,2755000,xinbeishishuangxiqu
5003,-11000,2720000,jinmenxianjinshazhen
4512,275000,2632000,hualianxianwanrongxiang
4332,220000,2466000,pingdongxianshizixiang
5300,356000,2703000,sea
5300,324000,2675000,sea
3813,252000,2644000,nantouxianrenaixiang
4226,244000,2594000,gaoxiongshitaoyuanqu
3719,206000,2641000,zhanghuaxianshetouxiang
4120,180000,2550000,tainanshixinshiqu
5300,137000,2553000,sea
3812,248000,2598000,nantouxianxinyixiang
2106,157000,2554000,tainanshiannanqu
4226,222000,2559000,gaoxiongshitaoyuanqu
4332,221000,2455000,pingdongxianshizixiang
4301,199000,2506000,pingdongxianpingdongshi
5300,183000,2692000,sea
4018,236000,2593000,jiayixianalishanxiang
3412,313000,2714000,yilanxiannanaoxiang
5300,165000,2494000,sea
3411,294000,2703000,yilanxiandatongxiang
5300,180000,2682000,sea
4511,296000,2663000,hualianxianxiulinxiang
4615,239000,2499000,taidongxianjinfengxiang
3511,257000,2719000,miaolixiannanzhuangxiang
4510,277000,2570000,hualianxianfulixiang
4016,214000,2595000,jiayixianfanluxiang
4511,281000,2648000,hualianxianxiulinxiang
3811,235000,2638000,nantouxianshuilixiang
3120,319000,2750000,xinbeishipinglinqu
4016,212000,2592000,jiayixianfanluxiang
4613,261000,2567000,taidongxianhaiduanxiang
5003,-11000,2722000,jinmenxianjinshazhen
5300,160000,2469000,sea
5003,-8000,2718000,jinmenxianjinshazhen
3213,294000,2733000,taoyuanshifuxingqu
5300,250000,2798000,sea
4330,214000,2486000,pingdongxianlaiyixiang
4302,202000,2493000,pingdongxianchaozhouzhen
3802,253000,2652000,nantouxianbulizhen
4510,280000,2566000,hualianxianfulixiang
4309,196000,2523000,pingdongxianligangxiang
4612,239000,2529000,taidongxianyanpingxiang
3812,236000,2598000,nantouxianxinyixiang
4321,204000,2483000,pingdongxianjiadongxiang
3618,222000,2663000,taizhongshiwufengqu
3619,222000,2663000,taizhongshitaipingqu
3804,219000,2628000,nantouxianzhushanzhen
5300,351000,2739000,sea
4615,231000,2490000,taidongxianjinfengxiang
4125,209000,2566000,tainanshinanhuaqu
3109,290000,2760000,xinbeishisanxiaqu
3107,290000,2760000,xinbeishishulinqu
4612,246000,2522000,taidongxianyanpingxiang
3909,202000,2632000,yunlinxiancitongxiang
4226,233000,2569000,gaoxiongshitaoyuanqu
5300,366000,2791000,sea
3109,290000,2775000,xinbeishisanxiaqu
3126,349000,2767000,xinbeishigongliaoqu
3618,214000,2659000,taizhongshiwufengqu
5300,282000,2811000,sea
3812,251000,2611000,nantouxianxinyixiang
4512,283000,2627000,hualianxianwanrongxiang
4606,242000,2495000,taidongxiantaimalixiang
4311,208000,2527000,pingdongxiangaoshuxiang
4613,257000,2549000,taidongxianhaiduanxiang
5003,-12000,2721000,jinmenxianjinshazhen
5300,311000,2816000,sea
5300,145000,2505000,sea
204,179000,2512000,gaoxiongshinanziqu
4108,170000,2572000,tainanshixuejiaqu
3812,267000,2615000,nantouxianxinyixiang
108,310000,2778000,taibeishineihuqu
4102,170000,2572000,tainanshiyanshuiqu
3208,277000,2761000,taoyuanshibadequ
3703,202000,2669000,zhanghuaxianhemeizhen
4503,287000,2576000,hualianxianyulizhen
4613,263000,2569000,taidongxianhaiduanxiang
5300,242000,2774000,sea
5300,349000,2682000,sea
3313,271000,2732000,xinzhuxianjianshixiang
5300,359000,2685000,sea
5300,336000,2669000,sea
5300,365000,2696000,sea
4513,255000,2581000,hualianxianzhuoxixiang
3411,287000,2700000,yilanxiandatongxiang
4603,269000,2551000,taidongxianguanshanzhen
3812,233000,2608000,nantouxianxinyixiang
5300,145000,2519000,sea
3716,194000,2652000,zhanghuaxianbuyanxiang
4509,286000,2602000,hualianxianruisuixiang
3114,296000,2767000,xinbeishiluzhouqu
5300,336000,2651000,sea
4007,180000,2601000,jiayixianliujiaoxiang
